Date,Open,High,Low,Close,Adj Close,Volume
2023-11-13,589.979980,594.260010,583.359985,590.340027,590.340027,2505100
2023-11-14,601.559998,613.710022,599.039978,604.330017,604.330017,2884900
2023-11-15,605.000000,605.729980,591.789978,595.309998,595.309998,3088900
2023-11-16,595.450012,605.270020,592.140015,602.059998,602.059998,2040400
2023-11-17,602.070007,605.049988,597.020020,602.659973,602.659973,1968500
2023-11-20,605.309998,614.200012,604.500000,612.700012,612.700012,2393900
2023-11-21,610.630005,615.570007,607.030029,610.989990,610.989990,1906200
2023-11-22,616.630005,624.380005,614.010010,619.719971,619.719971,2064400
2023-11-24,616.260010,619.440002,613.599976,619.429993,619.429993,942700
2023-11-27,618.799988,625.830017,614.570007,619.270020,619.270020,1854400
2023-11-28,613.979980,625.599976,612.260010,623.320007,623.320007,2302900
2023-11-29,625.940002,628.599976,616.770020,617.390015,617.390015,2595600
2023-11-30,620.000000,621.479980,605.070007,611.010010,611.010010,3960300
2023-12-01,609.239990,615.200012,603.179993,612.469971,612.469971,2490000
2023-12-04,604.909973,608.289978,596.210022,604.559998,604.559998,2541500
2023-12-05,596.770020,602.739990,591.169983,602.219971,602.219971,2577700
2023-12-06,608.059998,608.530029,594.489990,595.700012,595.700012,2080400
2023-12-07,598.919983,609.229980,596.469971,608.780029,608.780029,2605200
2023-12-08,605.000000,610.229980,601.299988,610.010010,610.010010,2498800
2023-12-11,616.880005,627.820007,614.340027,625.200012,625.200012,3270600
2023-12-12,625.859985,633.890015,623.000000,633.659973,633.659973,2968900
2023-12-13,630.409973,632.450012,618.030029,624.260010,624.260010,6188500
2023-12-14,593.000000,593.159973,578.299988,584.640015,584.640015,11315300
2023-12-15,580.599976,591.659973,578.200012,584.679993,584.679993,8663700
2023-12-18,591.520020,603.130005,586.619995,599.130005,599.130005,5452000
2023-12-19,600.000000,612.710022,598.080017,604.640015,604.640015,4150700
2023-12-20,600.710022,610.679993,595.070007,596.059998,596.059998,2587300
2023-12-21,603.000000,607.400024,594.820007,600.140015,600.140015,3192800
2023-12-22,600.799988,601.859985,596.000000,598.750000,598.750000,1659800
2023-12-26,598.919983,601.690002,596.500000,598.260010,598.260010,1595100
2023-12-27,598.599976,599.789978,593.710022,596.080017,596.080017,1394900
2023-12-28,597.440002,599.039978,593.630005,595.520020,595.520020,1702600
2023-12-29,596.090027,600.750000,592.940002,596.599976,596.599976,1893900
2024-01-02,589.510010,590.440002,576.760010,580.070007,580.070007,2840200
2024-01-03,574.580017,577.299988,570.190002,571.789978,571.789978,2478000
2024-01-04,570.989990,572.909973,566.659973,567.049988,567.049988,2092100
2024-01-05,563.500000,569.520020,563.340027,564.599976,564.599976,1922900
2024-01-08,567.869995,581.510010,567.869995,580.549988,580.549988,2830000
2024-01-09,578.330017,588.200012,577.280029,586.200012,586.200012,1926900
2024-01-10,585.429993,593.650024,585.429993,591.030029,591.030029,2135700
2024-01-11,592.000000,597.840027,584.520020,597.489990,597.489990,2331800
2024-01-12,598.390015,599.380005,593.020020,596.539978,596.539978,1477000
2024-01-16,592.830017,597.760010,588.340027,597.679993,597.679993,2126100
2024-01-17,591.989990,596.750000,582.440002,596.099976,596.099976,2588300
2024-01-18,586.900024,596.890015,584.210022,593.700012,593.700012,2793600
2024-01-19,593.809998,612.070007,589.130005,611.549988,611.549988,3760100
2024-01-22,615.000000,620.960022,603.150024,603.590027,603.590027,4488000
2024-01-23,602.210022,604.320007,591.340027,597.179993,597.179993,2723500
2024-01-24,601.710022,616.950012,597.460022,606.479980,606.479980,2999000
2024-01-25,615.419983,627.059998,612.239990,622.580017,622.580017,3806200
2024-01-26,620.700012,622.500000,613.000000,613.929993,613.929993,2137800
2024-01-29,615.710022,636.250000,615.710022,630.229980,630.229980,3212200
2024-01-30,630.000000,630.469971,620.890015,627.960022,627.960022,2007400
2024-01-31,620.000000,625.929993,612.169983,617.780029,617.780029,2666800
2024-02-01,619.000000,628.799988,618.780029,627.909973,627.909973,1687600
2024-02-02,624.789978,638.250000,617.010010,634.760010,634.760010,2542200
